allocation,,num_perm,,robot,,permutation
Allocation29,,15,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_5', 'r1_at4_notify_9', 'r1_at2_floor_10', 'r1_at2_floor_7', 'r1_at2_floor_1', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation29,,15,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_0', 'r2_at3_sanit_2', 'r2_at2_floor_4']"
Allocation29,,16,,r1,,"['r1_at4_notify_9', 'r1_at3_sanit_11', 'r1_at4_notify_3', 'r1_at3_sanit_5', 'r1_at2_floor_10', 'r1_at2_floor_1', 'r1_at2_floor_7', 'r1_at3_sanit_8']"
Allocation29,,16,,r2,,"['r2_at2_floor_4', 'r2_at4_notify_0', 'r2_at4_notify_6', 'r2_at3_sanit_2']"
Allocation29,,17,,r1,,"['r1_at4_notify_3', 'r1_at2_floor_1', 'r1_at4_notify_9', 'r1_at3_sanit_5', 'r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at2_floor_7', 'r1_at2_floor_10']"
Allocation29,,17,,r2,,"['r2_at4_notify_0', 'r2_at3_sanit_2', 'r2_at2_floor_4', 'r2_at4_notify_6']"
Allocation29,,18,,r1,,"['r1_at2_floor_7', 'r1_at3_sanit_8', 'r1_at4_notify_3', 'r1_at3_sanit_5', 'r1_at4_notify_9', 'r1_at2_floor_10', 'r1_at3_sanit_11', 'r1_at2_floor_1']"
Allocation29,,18,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at4_notify_0', 'r2_at3_sanit_2']"
Allocation29,,19,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_8', 'r1_at2_floor_7', 'r1_at4_notify_9', 'r1_at2_floor_1', 'r1_at3_sanit_5', 'r1_at2_floor_10', 'r1_at3_sanit_11']"
Allocation29,,19,,r2,,"['r2_at4_notify_0', 'r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at3_sanit_2']"
Allocation3,,0,,r1,,"['r1_at3_sanit_5', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation3,,0,,r2,,"['r2_at4_notify_0', 'r2_at4_notify_9', 'r2_at3_sanit_2', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at2_floor_1', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation3,,1,,r1,,"['r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at3_sanit_5']"
Allocation3,,1,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at4_notify_0', 'r2_at2_floor_10', 'r2_at2_floor_4', 'r2_at2_floor_1', 'r2_at3_sanit_2']"
Allocation3,,2,,r1,,"['r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation3,,2,,r2,,"['r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at4_notify_0', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at3_sanit_2', 'r2_at2_floor_1']"
Allocation3,,3,,r1,,"['r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at3_sanit_5']"
Allocation3,,3,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at2_floor_10', 'r2_at4_notify_0', 'r2_at3_sanit_2', 'r2_at2_floor_1']"
Allocation3,,4,,r1,,"['r1_at3_sanit_5', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation3,,4,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at4_notify_0', 'r2_at2_floor_4', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at3_sanit_2', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation3,,5,,r1,,"['r1_at3_sanit_5', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation3,,5,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at2_floor_4', 'r2_at2_floor_10', 'r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at3_sanit_2']"
Allocation3,,6,,r1,,"['r1_at3_sanit_5', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation3,,6,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at2_floor_4', 'r2_at3_sanit_2', 'r2_at2_floor_7']"
Allocation3,,7,,r1,,"['r1_at3_sanit_8', 'r1_at3_sanit_5', 'r1_at3_sanit_11']"
Allocation3,,7,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_0', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at3_sanit_2', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at2_floor_10']"
Allocation3,,8,,r1,,"['r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at3_sanit_5']"
Allocation3,,8,,r2,,"['r2_at4_notify_0', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at2_floor_7', 'r2_at3_sanit_2']"
Allocation3,,9,,r1,,"['r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation3,,9,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at4_notify_3', 'r2_at2_floor_10', 'r2_at3_sanit_2', 'r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at2_floor_7']"
Allocation3,,10,,r1,,"['r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation3,,10,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at4_notify_0', 'r2_at2_floor_10', 'r2_at3_sanit_2', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at2_floor_1', 'r2_at2_floor_4']"
Allocation3,,11,,r1,,"['r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at3_sanit_5']"
Allocation3,,11,,r2,,"['r2_at4_notify_0', 'r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at2_floor_10', 'r2_at4_notify_6', 'r2_at2_floor_1', 'r2_at2_floor_7', 'r2_at3_sanit_2', 'r2_at2_floor_4']"
Allocation3,,12,,r1,,"['r1_at3_sanit_5', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation3,,12,,r2,,"['r2_at4_notify_0', 'r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at2_floor_7', 'r2_at2_floor_1', 'r2_at3_sanit_2', 'r2_at2_floor_10']"
Allocation3,,13,,r1,,"['r1_at3_sanit_8', 'r1_at3_sanit_5', 'r1_at3_sanit_11']"
Allocation3,,13,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_0', 'r2_at4_notify_6', 'r2_at3_sanit_2', 'r2_at2_floor_7', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at4_notify_9', 'r2_at2_floor_10']"
Allocation3,,14,,r1,,"['r1_at3_sanit_5', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation3,,14,,r2,,"['r2_at4_notify_0', 'r2_at4_notify_6', 'r2_at3_sanit_2', 'r2_at2_floor_1', 'r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at2_floor_4', 'r2_at2_floor_7']"
Allocation3,,15,,r1,,"['r1_at3_sanit_5', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation3,,15,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at4_notify_9', 'r2_at2_floor_7', 'r2_at3_sanit_2', 'r2_at2_floor_10']"
Allocation3,,16,,r1,,"['r1_at3_sanit_5', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation3,,16,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at2_floor_10', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at3_sanit_2', 'r2_at2_floor_4']"
Allocation3,,17,,r1,,"['r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at3_sanit_5']"
Allocation3,,17,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_0', 'r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at2_floor_4', 'r2_at2_floor_7', 'r2_at2_floor_10', 'r2_at2_floor_1', 'r2_at3_sanit_2']"
Allocation3,,18,,r1,,"['r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at3_sanit_5']"
Allocation3,,18,,r2,,"['r2_at4_notify_0', 'r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at3_sanit_2', 'r2_at4_notify_9', 'r2_at2_floor_1', 'r2_at2_floor_10', 'r2_at2_floor_7', 'r2_at2_floor_4']"
Allocation3,,19,,r1,,"['r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at3_sanit_5']"
Allocation3,,19,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at2_floor_10', 'r2_at4_notify_6', 'r2_at4_notify_0', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at3_sanit_2', 'r2_at2_floor_1']"
Allocation30,,0,,r1,,"['r1_at4_notify_9', 'r1_at2_floor_7', 'r1_at4_notify_0', 'r1_at3_sanit_5', 'r1_at2_floor_1', 'r1_at3_sanit_8', 'r1_at2_floor_10', 'r1_at3_sanit_11']"
Allocation30,,0,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at3_sanit_2']"
Allocation30,,1,,r1,,"['r1_at3_sanit_5', 'r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at4_notify_9', 'r1_at3_sanit_8', 'r1_at2_floor_7', 'r1_at2_floor_10', 'r1_at3_sanit_11']"
Allocation30,,1,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at3_sanit_2']"
Allocation30,,2,,r1,,"['r1_at4_notify_9', 'r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at3_sanit_5', 'r1_at2_floor_7', 'r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at2_floor_10']"
Allocation30,,2,,r2,,"['r2_at4_notify_6', 'r2_at3_sanit_2', 'r2_at4_notify_3', 'r2_at2_floor_4']"
Allocation30,,3,,r1,,"['r1_at4_notify_9', 'r1_at4_notify_0', 'r1_at3_sanit_8', 'r1_at2_floor_7', 'r1_at3_sanit_5', 'r1_at2_floor_1', 'r1_at2_floor_10', 'r1_at3_sanit_11']"
Allocation30,,3,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at3_sanit_2']"
Allocation30,,4,,r1,,"['r1_at4_notify_9', 'r1_at3_sanit_5', 'r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at2_floor_7', 'r1_at3_sanit_8', 'r1_at2_floor_1', 'r1_at3_sanit_11']"
Allocation30,,4,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at3_sanit_2', 'r2_at2_floor_4']"
Allocation30,,5,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_9', 'r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at2_floor_10', 'r1_at3_sanit_8', 'r1_at2_floor_7', 'r1_at2_floor_1']"
Allocation30,,5,,r2,,"['r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at4_notify_6', 'r2_at3_sanit_2']"
Allocation30,,6,,r1,,"['r1_at4_notify_9', 'r1_at3_sanit_5', 'r1_at2_floor_10', 'r1_at3_sanit_11', 'r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at2_floor_7', 'r1_at3_sanit_8']"
Allocation30,,6,,r2,,"['r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at4_notify_6', 'r2_at3_sanit_2']"
Allocation30,,7,,r1,,"['r1_at4_notify_9', 'r1_at3_sanit_11', 'r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at2_floor_7', 'r1_at2_floor_10', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation30,,7,,r2,,"['r2_at3_sanit_2', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at4_notify_6']"
Allocation30,,8,,r1,,"['r1_at4_notify_9', 'r1_at2_floor_7', 'r1_at3_sanit_8', 'r1_at4_notify_0', 'r1_at3_sanit_5', 'r1_at2_floor_10', 'r1_at3_sanit_11', 'r1_at2_floor_1']"
Allocation30,,8,,r2,,"['r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at4_notify_6', 'r2_at3_sanit_2']"
Allocation30,,9,,r1,,"['r1_at2_floor_7', 'r1_at3_sanit_8', 'r1_at4_notify_9', 'r1_at4_notify_0', 'r1_at2_floor_10', 'r1_at2_floor_1', 'r1_at3_sanit_5', 'r1_at3_sanit_11']"
Allocation30,,9,,r2,,"['r2_at4_notify_6', 'r2_at3_sanit_2', 'r2_at4_notify_3', 'r2_at2_floor_4']"
Allocation30,,10,,r1,,"['r1_at4_notify_9', 'r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at2_floor_10', 'r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at2_floor_7', 'r1_at3_sanit_8']"
Allocation30,,10,,r2,,"['r2_at4_notify_3', 'r2_at3_sanit_2', 'r2_at2_floor_4', 'r2_at4_notify_6']"
Allocation30,,11,,r1,,"['r1_at4_notify_9', 'r1_at2_floor_10', 'r1_at3_sanit_5', 'r1_at3_sanit_11', 'r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at2_floor_7', 'r1_at3_sanit_8']"
Allocation30,,11,,r2,,"['r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at4_notify_6', 'r2_at3_sanit_2']"
Allocation30,,12,,r1,,"['r1_at2_floor_7', 'r1_at3_sanit_8', 'r1_at4_notify_9', 'r1_at4_notify_0', 'r1_at3_sanit_11', 'r1_at3_sanit_5', 'r1_at2_floor_10', 'r1_at2_floor_1']"
Allocation30,,12,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at3_sanit_2']"
Allocation30,,13,,r1,,"['r1_at4_notify_9', 'r1_at4_notify_0', 'r1_at3_sanit_11', 'r1_at2_floor_10', 'r1_at2_floor_7', 'r1_at2_floor_1', 'r1_at3_sanit_5', 'r1_at3_sanit_8']"
Allocation30,,13,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at3_sanit_2', 'r2_at2_floor_4']"
Allocation30,,14,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_5', 'r1_at4_notify_9', 'r1_at2_floor_1', 'r1_at3_sanit_8', 'r1_at2_floor_10', 'r1_at3_sanit_11', 'r1_at2_floor_7']"
Allocation30,,14,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at3_sanit_2']"
Allocation30,,15,,r1,,"['r1_at4_notify_9', 'r1_at3_sanit_5', 'r1_at2_floor_10', 'r1_at4_notify_0', 'r1_at3_sanit_11', 'r1_at2_floor_7', 'r1_at2_floor_1', 'r1_at3_sanit_8']"
Allocation30,,15,,r2,,"['r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at4_notify_6', 'r2_at3_sanit_2']"
Allocation30,,16,,r1,,"['r1_at4_notify_9', 'r1_at3_sanit_8', 'r1_at2_floor_7', 'r1_at3_sanit_11', 'r1_at2_floor_10', 'r1_at4_notify_0', 'r1_at3_sanit_5', 'r1_at2_floor_1']"
Allocation30,,16,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at3_sanit_2']"
Allocation30,,17,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_9', 'r1_at3_sanit_5', 'r1_at3_sanit_11', 'r1_at2_floor_1', 'r1_at2_floor_10', 'r1_at3_sanit_8', 'r1_at2_floor_7']"
Allocation30,,17,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at3_sanit_2']"
Allocation30,,18,,r1,,"['r1_at3_sanit_8', 'r1_at4_notify_9', 'r1_at4_notify_0', 'r1_at3_sanit_11', 'r1_at2_floor_10', 'r1_at2_floor_7', 'r1_at2_floor_1', 'r1_at3_sanit_5']"
Allocation30,,18,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at3_sanit_2']"
Allocation30,,19,,r1,,"['r1_at4_notify_0', 'r1_at4_notify_9', 'r1_at2_floor_1', 'r1_at2_floor_10', 'r1_at3_sanit_5', 'r1_at2_floor_7', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation30,,19,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at2_floor_4', 'r2_at3_sanit_2']"
Allocation4,,0,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_11', 'r1_at2_floor_4', 'r1_at3_sanit_2', 'r1_at2_floor_1', 'r1_at3_sanit_8']"
Allocation4,,0,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at2_floor_7']"
Allocation4,,1,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_8', 'r1_at3_sanit_2', 'r1_at2_floor_1', 'r1_at2_floor_4', 'r1_at3_sanit_11']"
Allocation4,,1,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at2_floor_7', 'r2_at3_sanit_5']"
Allocation4,,2,,r1,,"['r1_at2_floor_4', 'r1_at3_sanit_11', 'r1_at4_notify_0', 'r1_at3_sanit_8', 'r1_at3_sanit_2', 'r1_at2_floor_1']"
Allocation4,,2,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at2_floor_7']"
Allocation4,,3,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_4', 'r1_at3_sanit_2', 'r1_at2_floor_1', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation4,,3,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at3_sanit_5', 'r2_at2_floor_10']"
Allocation4,,4,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_1', 'r1_at2_floor_4', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation4,,4,,r2,,"['r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at2_floor_7']"
Allocation4,,5,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at3_sanit_2', 'r1_at2_floor_4', 'r1_at3_sanit_11', 'r1_at3_sanit_8']"
Allocation4,,5,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at2_floor_7']"
Allocation4,,6,,r1,,"['r1_at2_floor_4', 'r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at3_sanit_2', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation4,,6,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation4,,7,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_1', 'r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at2_floor_4']"
Allocation4,,7,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at4_notify_3', 'r2_at3_sanit_5']"
Allocation4,,8,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_8', 'r1_at3_sanit_2', 'r1_at2_floor_4', 'r1_at2_floor_1', 'r1_at3_sanit_11']"
Allocation4,,8,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at4_notify_3', 'r2_at3_sanit_5']"
Allocation4,,9,,r1,,"['r1_at2_floor_4', 'r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_8', 'r1_at2_floor_1', 'r1_at3_sanit_11']"
Allocation4,,9,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at3_sanit_5', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation4,,10,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_4', 'r1_at3_sanit_2', 'r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at2_floor_1']"
Allocation4,,10,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at2_floor_7']"
Allocation4,,11,,r1,,"['r1_at2_floor_4', 'r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at3_sanit_2']"
Allocation4,,11,,r2,,"['r2_at4_notify_3', 'r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at3_sanit_5', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation4,,12,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at2_floor_1', 'r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at2_floor_4']"
Allocation4,,12,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at2_floor_10']"
Allocation4,,13,,r1,,"['r1_at2_floor_4', 'r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at3_sanit_2']"
Allocation4,,13,,r2,,"['r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation4,,14,,r1,,"['r1_at2_floor_4', 'r1_at4_notify_0', 'r1_at3_sanit_8', 'r1_at3_sanit_2', 'r1_at2_floor_1', 'r1_at3_sanit_11']"
Allocation4,,14,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at4_notify_9', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation4,,15,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_4', 'r1_at3_sanit_11', 'r1_at2_floor_1', 'r1_at3_sanit_8', 'r1_at3_sanit_2']"
Allocation4,,15,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_3', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at2_floor_7', 'r2_at3_sanit_5']"
Allocation4,,16,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at2_floor_4', 'r1_at3_sanit_2', 'r1_at2_floor_1']"
Allocation4,,16,,r2,,"['r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at2_floor_10', 'r2_at3_sanit_5']"
Allocation4,,17,,r1,,"['r1_at2_floor_4', 'r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at3_sanit_2']"
Allocation4,,17,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_3', 'r2_at2_floor_10', 'r2_at4_notify_6', 'r2_at3_sanit_5', 'r2_at2_floor_7']"
Allocation4,,18,,r1,,"['r1_at4_notify_0', 'r1_at2_floor_1', 'r1_at2_floor_4', 'r1_at3_sanit_8', 'r1_at3_sanit_2', 'r1_at3_sanit_11']"
Allocation4,,18,,r2,,"['r2_at4_notify_3', 'r2_at3_sanit_5', 'r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at2_floor_10']"
Allocation4,,19,,r1,,"['r1_at4_notify_0', 'r1_at3_sanit_2', 'r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at2_floor_1', 'r1_at2_floor_4']"
Allocation4,,19,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at2_floor_10', 'r2_at4_notify_3', 'r2_at3_sanit_5']"
Allocation5,,0,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at4_notify_0', 'r2_at3_sanit_5', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at2_floor_1', 'r2_at2_floor_10']"
Allocation5,,0,,r1,,"['r1_at3_sanit_11', 'r1_at4_notify_3', 'r1_at3_sanit_2', 'r1_at3_sanit_8']"
Allocation5,,1,,r2,,"['r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at4_notify_6', 'r2_at2_floor_4', 'r2_at4_notify_0', 'r2_at3_sanit_5', 'r2_at2_floor_7', 'r2_at2_floor_1']"
Allocation5,,1,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_11', 'r1_at3_sanit_8', 'r1_at3_sanit_2']"
Allocation5,,2,,r2,,"['r2_at4_notify_6', 'r2_at4_notify_9', 'r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at2_floor_10', 'r2_at2_floor_7', 'r2_at3_sanit_5']"
Allocation5,,2,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_2', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation5,,3,,r2,,"['r2_at4_notify_0', 'r2_at2_floor_1', 'r2_at2_floor_4', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at3_sanit_5']"
Allocation5,,3,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_2', 'r1_at3_sanit_8', 'r1_at3_sanit_11']"
Allocation5,,4,,r2,,"['r2_at4_notify_9', 'r2_at2_floor_10', 'r2_at4_notify_0', 'r2_at4_notify_6', 'r2_at3_sanit_5', 'r2_at2_floor_4', 'r2_at2_floor_1', 'r2_at2_floor_7']"
Allocation5,,4,,r1,,"['r1_at3_sanit_11', 'r1_at4_notify_3', 'r1_at3_sanit_8', 'r1_at3_sanit_2']"
Allocation5,,5,,r2,,"['r2_at2_floor_4', 'r2_at4_notify_9', 'r2_at3_sanit_5', 'r2_at2_floor_10', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at4_notify_0', 'r2_at2_floor_1']"
Allocation5,,5,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_8', 'r1_at3_sanit_11', 'r1_at3_sanit_2']"
Allocation5,,6,,r2,,"['r2_at4_notify_0', 'r2_at4_notify_6', 'r2_at2_floor_7', 'r2_at2_floor_1', 'r2_at4_notify_9', 'r2_at3_sanit_5', 'r2_at2_floor_10', 'r2_at2_floor_4']"
Allocation5,,6,,r1,,"['r1_at4_notify_3', 'r1_at3_sanit_8', 'r1_at3_sanit_2', 'r1_at3_sanit_11']"
Allocation5,,7,,r2,,"['r2_at4_notify_9', 'r2_at4_notify_6', 'r2_at4_notify_0', 'r2_at3_sanit_5', 'r2_at2_floor_7', 'r2_at2_floor_4', 'r2_at2_floor_1', 'r2_at2_floor_10']"
